signalType,detectedAt,score,entryTime,entryPrice,entryFamily,stop,targetPrice,splitTargetPrices,exitTime,exitPrice,exitReason,holdingHours,grossR,feeCostR,slippageCostR,costsR,netR,symbol,support,relVol,signalLow,dailyAtr,configurationId,stage
1Day,1736985600000,82.45827156668331,1737010800000,0.238329105,breakout,0.2191985,,,1738220400000,0.246146865,time-14d,336,0.421314433077,0.012662327459,0.012662432788,0.025324760247,0.395989672831,TRX,0.22385,1.2733270507072942,0.2203,0.010567857142857117,breakout:sweep:time:14:score70:relvol-1-4,development
1Day,1736985600000,71.76511692388031,1737032400000,6.775386,breakout,6.11527,,,1737280800000,6.112212365,stop,69,-0.994870598501,0.009761616417,0.009761367699,0.019522984116,-1.014393582617,ATOM,6.164,1.6853096566980255,6.146,0.47271428571428625,breakout:sweep:time:14:score70:relvol-1-4,development
1Day,1736985600000,71.69073337096339,1737032400000,0.41510745,breakout,0.3650655,,,1737280800000,0.36488296725,stop,69,-0.995854478093,0.007793365539,0.007793116575,0.015586482114,-1.011440960207,SEI,0.3713,1.1193376757702052,0.3669,0.03187142857142852,breakout:sweep:time:14:score70:relvol-1-4,development
1Day,1736985600000,76.44594919575067,1737090000000,0.087893925,breakout,0.07927165,,,1737277200000,0.079232014175,stop,52,-0.994905636853,0.009691522201,0.009691273475,0.019382795676,-1.014288432529,CHZ,0.08051,1.1637940432216403,0.07967,0.005630714285714279,breakout:sweep:time:14:score70:relvol-1-4,development
1Day,1736985600000,73.36423377768496,1737097200000,0.988494,breakout,0.830825,,,1737327600000,0.8304095875,stop,64,-0.996866853979,0.005768107832,0.005767858615,0.011535966447,-1.008402820426,CRV,0.84,1.1415797505527305,0.835,0.08907142857142851,breakout:sweep:time:14:score70:relvol-1-4,development
1Day,1736985600000,73.19578761938932,1737097200000,0.21414702,breakout,0.1924927,,,1737226800000,0.19239645365,stop,36,-0.99505779909,0.009387121684,0.00938687292,0.018773994604,-1.013831793694,ENJ,0.19526,1.075546503015799,0.19346,0.017499285714285762,breakout:sweep:time:14:score70:relvol-1-4,development
1Day,1736985600000,72.84062152338497,1737104400000,1.9299645,breakout,1.714385,,,1737277200000,1.7135278075,stop,48,-0.995526012446,0.008450460984,0.008450212103,0.016900673087,-1.012426685532,SNX,1.734,1.1528531384974652,1.723,0.15357142857142866,breakout:sweep:time:14:score70:relvol-1-4,development
0Day,1737050400000,42.32987362222989,1737147600000,15.305649,breakout,13.730005,17.669115,,1737277200000,13.7231399975,stop,36,-0.995145477024,0.009211722,0.009211473213,0.018423195213,-1.013568672237,NMR,13.799,1.1392820672116568,13.789,1.1193571428571396,breakout:support:fixed:1.5:score0:relvol-1-4,development
1Day,1736985600000,73.74767632309852,1737162000000,0.86293125,breakout,0.7736125,,,1737601200000,0.77322569375,stop,122,-0.995171786439,0.009159090022,0.009158841229,0.01831793125,-1.013489717689,JUP,0.7849,1.7535764403568659,0.7775,0.061364285714285684,breakout:sweep:time:14:score70:relvol-1-4,development
0Day,1737187200000,43.22369986275892,1737212400000,1.00037994,breakout,0.99403286,1.00990056,,1738422000000,0.999328086,time-14d,336,-0.00819274375,0.157529763765,0.157529761717,0.315059525483,-0.323252269232,USDC,0.999028,1.068870578521297,0.998983,0.000678428571428564,breakout:support:fixed:1.5:score0:relvol-1-4,development
0Day,1737183600000,49.9071900699557,1737216000000,3.31355595,breakout,2.9677865,3.832210125,,1737327600000,2.96630260675,stop,31,-0.995210826173,0.009080991043,0.00908074224,0.018161733283,-1.013372559457,JTO,2.9827,1.033551230096597,2.9277,0.2459571428571425,breakout:support:fixed:1.5:score0:relvol-1-4,development
0Day,1740513600000,50.3800042068323,1740542400000,1.67353635,breakout,1.4108105,2.067625125,,1741039200000,1.41010509475,stop,138,-0.996816643661,0.00586855356,0.005868304356,0.011736857916,-1.008553501577,EIGEN,1.4179,1.209427341648725,1.3963,0.2255071428571427,breakout:support:fixed:1.5:score0:relvol-1-4,development
0Day,1740520800000,58.951724760416596,1740542400000,0.019639815,breakout,0.01738265,0.0230255625,,1741039200000,0.017373958675,stop,138,-0.995651624937,0.008199173227,0.008198924314,0.016398097542,-1.012049722478,G,0.01747,1.5922838348634931,0.01739,0.0012542857142857186,breakout:support:fixed:1.5:score0:relvol-1-4,development
0Day,1740603600000,47.989184449068915,1740654000000,26.943465,breakout,24.80535,30.1506375,,1740711600000,24.792947325,stop,16,-0.993702396737,0.012098603753,0.012098355327,0.02419695908,-1.017899355817,DASH,24.93,1.240499481587165,24.86,1.7742857142857134,breakout:support:fixed:1.5:score0:relvol-1-4,development
0Day,1740603600000,76.609295827108,1740654000000,0.138069,breakout,0.1210915,0.16353525,,1741032000000,0.12103095425,stop,105,-0.995935797379,0.007630686327,0.007630437344,0.015261123671,-1.01119692105,PORTAL,0.1217,1.0776176599213276,0.1208,0.01379285714285719,breakout:support:fixed:1.5:score0:relvol-1-4,development
0Day,1740733200000,55.393522591962586,1740769200000,0.1598799,breakout,0.139897,0.18985425,,1741978800000,0.1595202,time-14d,336,-0.010008557317,0.007991835519,0.007991833017,0.015983668537,-0.025992225853,CATI,0.1406,1.2158230559857872,0.1393,0.019285714285714264,breakout:support:fixed:1.5:score0:relvol-1-4,development
0Day,1740769200000,53.13376266859641,1740798000000,322.72128,breakout,268.65,403.8282,,1741226400000,403.6262859,target-1.5R,119,1.502982729464,0.006716574547,0.006716950292,0.013433524839,1.489549204625,BCH,270,2.293587641158089,269.3,17.19285714285718,breakout:support:fixed:1.5:score0:relvol-1-4,development
0Day,1740934800000,56.0853254860057,1740956400000,0.237028455,breakout,0.20099,0.2910861375,,1741032000000,0.200889505,stop,21,-0.996713094388,0.006075703856,0.006075454678,0.012151158533,-1.008864252921,DOGE,0.202,1.1105441293582663,0.20158,0.01593714285714288,breakout:support:fixed:1.5:score0:relvol-1-4,development
1Day,1741132800000,72.05934856186315,1741237200000,0.246253065,breakout,0.22531775,,,1741705200000,0.225205091125,stop,130,-0.994121655203,0.011259877296,0.011259628766,0.022519506062,-1.016641161266,TRX,0.22967,1.5288058175210537,0.22645,0.011057857142857124,breakout:sweep:time:14:score70:relvol-1-4,development
0Day,1741741200000,45.72189710894562,1741834800000,0.230485185,breakout,0.20460185,0.2693101875,,1742234400000,0.269175532406,target-1.5R,111,1.504450160692,0.009652170352,0.009652546465,0.019304716817,1.485145443875,ID,0.20563,1.2733776081966741,0.20216,0.0254207142857144,breakout:support:fixed:1.5:score0:relvol-1-4,development
1Day,1742256000000,77.77299558159685,1742396400000,0.045152565,breakout,0.0407353,,,1743267600000,0.04071493235,stop,242,-0.994891635435,0.009719532035,0.009719283312,0.019438815347,-1.014330450782,RIF,0.04165,1.0964119938856998,0.04094,0.0035507142857142725,breakout:sweep:time:14:score70:relvol-1-4,development
0Day,1742425200000,51.81749433812479,1742475600000,2.633316,breakout,2.265615,3.1848675,,1742547600000,3.18327506625,target-1.5R,20,1.50357899489,0.007909403382,0.007909779277,0.01581918266,1.48775981223,ZRO,2.277,1.8083477115652613,2.2685,0.2451428571428564,breakout:support:fixed:1.5:score0:relvol-1-4,development
0Day,1743436800000,42.8552332210979,1743469200000,0.5132565,breakout,0.44974,0.60853125,,1743962400000,0.44951513,stop,137,-0.995961679249,0.007578909653,0.007578660663,0.015157570316,-1.011119249565,CRV,0.452,1.0732092307539947,0.446,0.047928571428571355,breakout:support:fixed:1.5:score0:relvol-1-4,development
0Day,1743433200000,51.43723231042455,1743483600000,307.57371,breakout,289.4256,334.795875,,1743948000000,289.2808872,stop,129,-0.991530247502,0.016443987754,0.016443739872,0.032887727626,-1.024417975128,BCH,290.88,1.4143233177485344,289.43,14.2071428571429,breakout:support:fixed:1.5:score0:relvol-1-4,development
1Day,1743724800000,72.33718316076863,1743746400000,4.8314145,breakout,4.17104,,,1744009200000,4.16895448,stop,73,-0.996343741316,0.006814594582,0.006814345496,0.013628940079,-1.009972681395,ATOM,4.251,1.3646804782146464,4.192,0.28257142857142886,breakout:sweep:time:14:score70:relvol-1-4,development
0Day,1743901200000,54.90375592093788,1743926400000,0.3703851,breakout,0.3027785,0.471795,,1743987600000,0.30262711075,stop,17,-0.997262101629,0.004977415006,0.004977165691,0.009954580697,-1.007216682327,ARK,0.3043,1.2729469111510392,0.3024,0.02443571428571409,breakout:support:fixed:1.5:score0:relvol-1-4,development
0Day,1744066800000,54.934580054764226,1744088400000,3.14157,breakout,2.502425,4.1002875,,1745078400000,4.09823735625,target-1.5R,275,1.502456406606,0.005663665801,0.005664041415,0.011327707215,1.49112869939,RENDER,2.515,2.1941626613981193,2.501,0.34407142857142825,breakout:support:fixed:1.5:score0:relvol-1-4,development
0Day,1744074000000,59.08090894021627,1744243200000,0.37188585,breakout,0.3027785,0.475546875,,1744473600000,0.475309101563,target-1.5R,64,1.502689294265,0.006129557504,0.006129933176,0.012259490681,1.490429803584,ARK,0.3043,1.567923660110996,0.302,0.03228571428571409,breakout:support:fixed:1.5:score0:relvol-1-4,development
0Day,1744221600000,46.55823800521533,1744243200000,0.23857923,breakout,0.22852165,0.2536656,,1744570800000,0.2535387672,target-1.5R,91,1.511854740405,0.024465030216,0.02446540818,0.048930438396,1.462924302009,TRX,0.22967,1.2277395962464355,0.22603,0.006889285714285693,breakout:support:fixed:1.5:score0:relvol-1-4,development
0Day,1744221600000,66.11175528273533,1744344000000,39.33966,breakout,34.6459,46.3803,,1744524000000,34.62857705,stop,50,-0.995811460322,0.007879422579,0.007879173626,0.015758596205,-1.011570056527,ZEC,34.82,2.94308823083866,34.59,3.3028571428571434,breakout:support:fixed:1.5:score0:relvol-1-4,development
1Day,1744416000000,74.0148720614742,1744448400000,0.014423208,breakout,0.01113206,,,1745658000000,0.018072959,time-14d,336,1.11389703532,0.004936904539,0.004937183013,0.009874087552,1.104022947768,JASMY,0.011202,3.007747908543591,0.011188,0.0012561428571428554,breakout:sweep:time:14:score70:relvol-1-4,development
1Day,1744243200000,73.60650605860594,1744484400000,3.5691837,breakout,2.5865025,,,1745694000000,3.44017905,time-14d,336,-0.127711815388,0.003566447974,0.003566416046,0.00713286402,-0.134844679409,PENDLE,2.6298,2.7691964587442364,2.5995,0.3429071428571426,breakout:sweep:time:14:score70:relvol-1-4,development
0Day,1744815600000,31.643366925833025,1744848000000,0.189684795,breakout,0.1790005,0.2057112375,,1745028000000,0.205608381881,target-1.5R,50,1.508872368275,0.018498795516,0.018499172734,0.036997968251,1.471874400024,ONG,0.1799,1.1372030317103248,0.17963,0.015786428571428663,breakout:support:fixed:1.5:score0:relvol-1-4,development
1Day,1744848000000,78.31820870461294,1744869600000,0.09454725,breakout,0.0862665,,,1746079200000,0.1047476,time-14d,336,1.243848685204,0.012033623162,0.012033934124,0.024067557286,1.219781127917,ICX,0.0875,1.5408029564260752,0.0867,0.007407142857142877,breakout:sweep:time:14:score70:relvol-1-4,development
1Day,1745366400000,73.89974182710355,1745395200000,2.94857355,breakout,2.1546725,,,1746604800000,3.40219805,time-14d,336,0.575386567381,0.003999724903,0.003999868749,0.007999593652,0.567386973729,SUI,2.1799,1.5375065744586123,2.1655,0.17037857142857163,breakout:sweep:time:14:score70:relvol-1-4,development
1Day,1745366400000,78.48393580791776,1745424000000,0.223901895,breakout,0.19479115,,,1746633600000,0.218180855,time-14d,336,-0.188933673803,0.007593119826,0.007593072592,0.015186192418,-0.204119866221,POL,0.19719,3.2817512602928463,0.19577,0.010788571428571427,breakout:sweep:time:14:score70:relvol-1-4,development
1Day,1745366400000,70.22953185268508,1745431200000,0.33486735,breakout,0.2906395,,,1746640800000,0.3010494,time-14d,336,-0.757441295473,0.007189098611,0.007188909251,0.014378007862,-0.771819303335,ARB,0.2944,1.0461861010680922,0.2921,0.018578571428571465,breakout:sweep:time:14:score70:relvol-1-4,development
1Day,1745452800000,80.72949525725649,1745542800000,6.0600285,breakout,5.38892,,,1746295200000,5.38622554,stop,209,-0.995487316879,0.008527871454,0.008527622583,0.017055494037,-1.012542810917,VANA,5.501,1.1282261993129687,5.416,0.3939285714285698,breakout:sweep:time:14:score70:relvol-1-4,development
0Day,1745514000000,38.71278841695438,1745564400000,0.2043021,breakout,0.188453,0.22807575,,1745791200000,0.227961712125,target-1.5R,63,1.506442006171,0.013636856734,0.013637233344,0.027274090078,1.479167916092,IOTA,0.1894,1.1714127911023808,0.1857,0.010264285714285814,breakout:support:fixed:1.5:score0:relvol-1-4,development
1Day,1745452800000,70.37759651858084,1745571600000,0.0172876395,breakout,0.01497674,,,1746529200000,0.01496925163,stop,266,-0.996261412493,0.006979293373,0.006979044307,0.01395833768,-1.010219750173,JASMY,0.015142,1.003891298397679,0.015052,0.0018987142857142837,breakout:sweep:time:14:score70:relvol-1-4,development
1Day,1745452800000,77.8019903322033,1745632800000,171.76584,breakout,156.8916,,,1746021600000,156.8131542,stop,108,-0.99422894884,0.011045236402,0.011044987845,0.022090224247,-1.016319173087,AAVE,160.01,1.4230257496866379,157.68,11.002142857142823,breakout:sweep:time:14:score70:relvol-1-4,development
0Day,1746572400000,55.34745350590085,1746640800000,39.09954,breakout,34.6459,45.78,,1747004400000,45.75711,target-1.5R,101,1.504387422423,0.00952666246,0.009527038557,0.019053701018,1.485333721405,ZEC,34.82,1.045917995189862,34.58,2.5242857142857145,breakout:support:fixed:1.5:score0:relvol-1-4,development
0Day,1746572400000,68.3875356056615,1746738000000,94.50723,breakout,80.9532,114.838275,,1747947600000,99.500225,time-14d,336,0.375534066252,0.00715681812,0.007156912003,0.014313730123,0.361220336129,LTC,81.36,1.4660255015450108,80.95,4.337857142857115,breakout:support:fixed:1.5:score0:relvol-1-4,development
1Day,1746576000000,73.1351794882111,1746738000000,94.50723,breakout,80.54525,,,1747947600000,99.500225,time-14d,336,0.364561473373,0.006947705662,0.006947796802,0.013895502465,0.350665970908,LTC,81.36,2.162897486750678,80.95,4.337857142857115,breakout:sweep:time:14:score70:relvol-1-4,development
1Day,1746748800000,79.94641915439796,1746770400000,0.08770383,breakout,0.07190865,,,1747980000000,0.09817089,time-14d,336,0.668558383,0.005883906356,0.005884073496,0.011767979852,0.656790403148,CFX,0.07351,1.156977548517221,0.07227,0.005177857142857158,breakout:sweep:time:14:score70:relvol-1-4,development
1Day,1746748800000,91.729676939476,1746770400000,0.16178085,breakout,0.1393995,,,1747980000000,0.1605197,time-14d,336,-0.049148063008,0.007200203518,0.007200191231,0.014400394748,-0.063548457756,ONT,0.1408,2.068313848055196,0.1401,0.008064285714285723,breakout:sweep:time:14:score70:relvol-1-4,development
1Day,1746748800000,86.90836442063313,1746770400000,0.094477215,breakout,0.0789234,,,1747980000000,0.109315315,time-14d,336,0.960536048551,0.006551207212,0.006551447346,0.013102654558,0.947433393994,W,0.07979,1.0311838927234815,0.07932,0.006383571428571372,breakout:sweep:time:14:score70:relvol-1-4,development
1Day,1746748800000,81.76137345362402,1746774000000,0.3697848,breakout,0.3087485,,,1747983600000,0.42588695,time-14d,336,0.925678653523,0.006518020834,0.006518252253,0.013036273087,0.912642380436,ARB,0.3147,2.2625670922205137,0.3103,0.018664285714285737,breakout:sweep:time:14:score70:relvol-1-4,development
1Day,1746748800000,72.4603263266331,1746774000000,4.670334,breakout,4.130245,,,1747983600000,5.151423,time-14d,336,0.89985169111,0.009092720829,0.009092945792,0.018185666622,0.881666024489,ATOM,4.166,1.2670832564595005,4.151,0.20142857142857182,breakout:sweep:time:14:score70:relvol-1-4,development
1Day,1746748800000,74.52440308298907,1746774000000,2.7883935,breakout,2.33825,,,1747983600000,3.072463,time-14d,336,0.637574462366,0.006509986815,0.006510146209,0.013020133024,0.624554329342,AXS,2.396,1.9145665278058304,2.35,0.15028571428571505,breakout:sweep:time:14:score70:relvol-1-4,development
1Day,1746748800000,79.8645627758112,1746774000000,0.1576788,breakout,0.1378075,,,1747983600000,0.1557221,time-14d,336,-0.090582900968,0.007885767413,0.007885744768,0.015771512181,-0.106354413149,BAT,0.141,1.0117599613818136,0.1385,0.007971428571428605,breakout:sweep:time:14:score70:relvol-1-4,development
1Day,1746748800000,77.88514922093677,1746774000000,0.04516257,breakout,0.0390836,,,1747983600000,0.046406785,time-14d,336,0.212207002173,0.00753165051,0.007531703562,0.015063354071,0.197143648102,CHZ,0.03958,1.3649740077617996,0.03928,0.0022014285714285625,breakout:sweep:time:14:score70:relvol-1-4,development
1Day,1746748800000,78.28618234443806,1746774000000,0.1968984,breakout,0.17393595,,,1747983600000,0.202968465,time-14d,336,0.273054486782,0.008706973015,0.008707041278,0.017414014293,0.255640472489,HBAR,0.1757,1.4099242576962063,0.17481,0.010091428571428595,breakout:sweep:time:14:score70:relvol-1-4,development
1Day,1746748800000,86.64826804031074,1746774000000,0.002755377,breakout,0.00250342,,,1747148400000,0.00250216829,stop,104,-0.994534781729,0.010433417786,0.010433169152,0.020866586937,-1.015401368666,HMSTR,0.002526,1.3529420757871595,0.002516,0.00010500000000000013,breakout:sweep:time:14:score70:relvol-1-4,development
1Day,1746748800000,95.67840196299782,1746774000000,0.9932964,breakout,0.775304,,,1747983600000,0.96421765,time-14d,336,-0.128903576455,0.004489867651,0.004489835425,0.008979703077,-0.137883279532,LDO,0.7883,1.9763396774915174,0.7792,0.053535714285713645,breakout:sweep:time:14:score70:relvol-1-4,development
1Day,1746748800000,87.05944509150906,1746774000000,0.270345105,breakout,0.15652345,,,1747983600000,0.36945518,time-14d,336,0.873559605156,0.002810538491,0.002810756881,0.005621295372,0.867938309784,PNUT,0.15973,2.746906202643089,0.15731,0.019667857142857164,breakout:sweep:time:14:score70:relvol-1-4,development
1Day,1746748800000,86.40338549740814,1746777600000,0.79429695,breakout,0.6663515,,,1747987200000,0.80789585,time-14d,336,0.112547964777,0.006261233987,0.006261262124,0.012522496111,0.100025468667,ADA,0.6808,1.9150381967061283,0.6697,0.039242857142857135,breakout:sweep:time:14:score70:relvol-1-4,development
1Day,1746748800000,92.2769850935905,1746777600000,0.14077035,breakout,0.1159175,,,1747746000000,0.11585954125,stop,269,-0.997169338728,0.005162987167,0.005162737875,0.010325725043,-1.00749506377,BICO,0.1172,1.8856439397248839,0.1165,0.009392857142857125,breakout:sweep:time:14:score70:relvol-1-4,development
1Day,1746748800000,87.41682484738573,1746777600000,4.604301,breakout,3.943185,,,1747987200000,4.91754,time-14d,336,0.481004846351,0.007201339099,0.007201459351,0.01440279845,0.466602047901,DOT,4.007,1.810746261108349,3.963,0.18742857142857092,breakout:sweep:time:14:score70:relvol-1-4,development
1Day,1746748800000,83.7024210380844,1746777600000,0.6673335,breakout,0.560185,,,1747987200000,0.6926535,time-14d,336,0.242653886895,0.006346271763,0.006346332426,0.01269260419,0.229961282706,DYDX,0.571,1.3215870321915366,0.563,0.03771428571428532,breakout:sweep:time:14:score70:relvol-1-4,development
1Day,1746748800000,82.7998720426895,1746777600000,0.10629312,breakout,0.0906445,,,1747987200000,0.11838078,time-14d,336,0.779621461829,0.007178712883,0.007178907789,0.014357620672,0.765263841157,GRT,0.09117,1.3759262334973548,0.0911,0.006309285714285705,breakout:sweep:time:14:score70:relvol-1-4,development
1Day,1746748800000,71.32725585015011,1746777600000,0.10755375,breakout,0.097112,,,1747987200000,0.1141429,time-14d,336,0.641654895013,0.01061587617,0.010616036584,0.021231912754,0.620422982259,ICX,0.0991,1.0963357012446366,0.0976,0.00967857142857145,breakout:sweep:time:14:score70:relvol-1-4,development
1Day,1746748800000,83.12091437477383,1746777600000,16.104048,breakout,13.731,,,1747987200000,16.6566675,time-14d,336,0.239776018016,0.006902666002,0.006902725946,0.013805391947,0.225970626068,LINK,13.813,2.054126826864823,13.8,0.7117857142857175,breakout:sweep:time:14:score70:relvol-1-4,development
1Day,1746748800000,73.59341841220444,1746777600000,0.34127055,breakout,0.2966095,,,1747987200000,0.3356321,time-14d,336,-0.118671638934,0.007578221403,0.007578191735,0.015156413139,-0.133828052072,MANA,0.2996,1.466780519562487,0.2981,0.020014285714285884,breakout:sweep:time:14:score70:relvol-1-4,development
1Day,1746748800000,72.67793487427384,1746777600000,3.85702755,breakout,3.142807,,,1747987200000,4.5571203,time-14d,336,0.986109962812,0.00589044088,0.005890687407,0.011781128287,0.974328834525,PENDLE,3.1774,1.8865186249342425,3.1586,0.23791428571428558,breakout:sweep:time:14:score70:relvol-1-4,development
1Day,1746748800000,74.57619235293872,1746777600000,10.1120535,breakout,8.24457,,,1747987200000,10.258868,time-14d,336,0.084070354571,0.00545411017,0.005454131188,0.010908241358,0.073162113213,ZEN,8.416,1.522278382670851,8.286,0.5563571428571388,breakout:sweep:time:14:score70:relvol-1-4,development
1Day,1746748800000,78.13207547169817,1746828000000,0.00035287635,breakout,0.0002048705,,,1748037600000,0.0005553222,time-14d,336,1.37089175867,0.003068117071,0.003068459794,0.006136576865,1.364755181805,NEIRO,0.000208,2.0472545643056104,0.0002059,0.000029249999999999644,breakout:sweep:time:14:score70:relvol-1-4,development
1Day,1746835200000,85.64939264414488,1746914400000,0.232166025,breakout,0.21168625,,,1747321200000,0.211580406875,stop,113,-0.994334654556,0.010833772145,0.010833523562,0.021667295707,-1.016001950263,ONG,0.21424,1.3085166488238578,0.21275,0.010240714285714379,breakout:sweep:time:14:score70:relvol-1-4,development
0Day,1746914400000,52.177509398680776,1746936000000,7.1685825,breakout,4.88147,10.59925125,,1747501200000,4.879029265,stop,157,-0.998433614437,0.002633803926,0.002633554318,0.005267358244,-1.003700972682,RPL,4.906,1.4488610716897343,4.82,0.3494285714285718,breakout:support:fixed:1.5:score0:relvol-1-4,development
0Day,1746838800000,33.31415327931852,1746939600000,2.14477185,breakout,1.9632345,2.417077875,,1747076400000,1.96225288275,stop,38,-0.994095705374,0.011311789923,0.011311541399,0.022623331322,-1.016719036696,JTO,1.9731,1.0092207926061654,1.9685,0.1302357142857137,breakout:support:fixed:1.5:score0:relvol-1-4,development
0Day,1746986400000,46.34344072941508,1747011600000,0.103101525,breakout,0.07710255,0.1420999875,,1748221200000,0.089205375,time-14d,336,-0.53079015615,0.003698355416,0.003698222718,0.007396578134,-0.538186734285,FIDA,0.07749,3.173674508681409,0.07601,0.0083035714285714,breakout:support:fixed:1.5:score0:relvol-1-4,development
0Day,1746993600000,61.62799070620455,1747026000000,0.0055157565,breakout,0.004856595,0.00650449875,,1748235600000,0.0057141415,time-14d,336,0.309484094566,0.008518320624,0.008518397995,0.017036718619,0.292447375947,BANANAS31,0.004881,1.4978053820613337,0.004841,0.0004522142857142855,breakout:support:fixed:1.5:score0:relvol-1-4,development
1Day,1746921600000,81.12210176832222,1747040400000,0.9194595,breakout,0.79401,,,1747436400000,0.793612995,stop,110,-0.996337171531,0.006827737436,0.006827488352,0.013655225788,-1.009992397319,SNX,0.801,1.3832961036226497,0.798,0.05021428571428576,breakout:sweep:time:14:score70:relvol-1-4,development
0Day,1747324800000,49.5556390546559,1747350000000,3261.619995,breakout,3181.2737,3382.1394375,,1747396800000,3179.68306315,stop,13,-0.979712879107,0.040084630275,0.040084385347,0.080169015623,-1.059881894729,PAXG,3197.26,1.313882228386996,3140.93,62.741428571428614,breakout:support:fixed:1.5:score0:relvol-1-4,development
1Day,1747440000000,76.33873155972458,1747486800000,0.0738369,breakout,0.054725,,,1748566800000,0.0546976375,stop,300,-0.998069265745,0.003362683394,0.003362433876,0.00672511727,-1.004794383015,PORTAL,0.0552,3.2805801812630513,0.055,0.008707142857142906,breakout:sweep:time:14:score70:relvol-1-4,development
0Day,1748710800000,37.936372227160824,1748736000000,6.453225,breakout,5.69339,7.5929775,,1749744000000,5.690543305,stop,280,-0.995755657478,0.007991056154,0.007990807215,0.015981863368,-1.011737520847,VANA,5.722,1.2269317294559683,5.608,0.6903571428571408,breakout:support:fixed:1.5:score0:relvol-1-4,development
0Day,1748725200000,57.294285654220026,1748898000000,0.4132065,breakout,0.379095,0.46437375,,1749556800000,0.464141563125,target-1.5R,183,1.506053676912,0.01286000415,0.012860380663,0.025720384813,1.480333292099,ALICE,0.381,1.1560671445658321,0.377,0.04100000000000064,breakout:support:fixed:1.5:score0:relvol-1-4,development
0Day,1749506400000,49.26239440384272,1749549600000,0.694347,breakout,0.62884,0.7926075,,1749776400000,0.62852558,stop,63,-0.994702856183,0.010097184881,0.010096936205,0.020194121086,-1.01489697727,SNX,0.632,1.0185015857852877,0.63,0.048571428571428606,breakout:support:fixed:1.5:score0:relvol-1-4,development
0Day,1749506400000,57.29640841025736,1749556800000,22.227108,breakout,20.23034,25.22226,,1749762000000,20.22022483,stop,57,-0.994437010208,0.010629009687,0.010628761078,0.021257770765,-1.015694780974,AVAX,20.332,1.0917547622760535,20.2,1.4092857142857151,breakout:support:fixed:1.5:score0:relvol-1-4,development
1Day,1749513600000,72.976637109889,1749556800000,0.1812906,breakout,0.16667245,,,1749729600000,0.166589113775,stop,48,-0.993802225316,0.011898896706,0.011898648256,0.023797544962,-1.017599770278,HBAR,0.1692,1.0171863486382229,0.16751,0.00893857142857145,breakout:sweep:time:14:score70:relvol-1-4,development
1Day,1749600000000,74.10148152396332,1749654000000,0.14717355,breakout,0.1388025,,,1749700800000,0.13873309875,stop,13,-0.991213766493,0.017077107934,0.017076860131,0.034153968066,-1.025367734558,ONT,0.1408,1.0999592562901244,0.1395,0.007278571428571434,breakout:sweep:time:14:score70:relvol-1-4,development
1Day,1749600000000,71.71118211004067,1749654000000,0.20900445,breakout,0.1921345,,,1749715200000,0.19203843275,stop,17,-0.993808517512,0.01188630917,0.011886060717,0.023772369887,-1.017580887399,SEI,0.1951,1.211109359614345,0.1931,0.012814285714285667,breakout:sweep:time:14:score70:relvol-1-4,development
1Day,1749600000000,78.22412809900376,1749657600000,0.41990985,breakout,0.3598915,,,1749776400000,0.35971155425,stop,33,-0.996503569325,0.006494858691,0.006494609565,0.012989468256,-1.009493037581,ARB,0.3638,1.8809330896290277,0.3617,0.03017142857142858,breakout:sweep:time:14:score70:relvol-1-4,development
0Day,1749848400000,54.370830200062976,1749877200000,2.06213055,breakout,1.7865225,2.475542625,,1751086800000,1.97171365,time-14d,336,-0.320745348331,0.007318081239,0.007318001053,0.014636082291,-0.335381430622,JTO,1.7955,1.903983101264265,1.7884,0.17417142857142798,breakout:support:fixed:1.5:score0:relvol-1-4,development
0Day,1750528800000,78.8552412145165,1750564800000,0.006797397,breakout,0.00528345,0.0090683175,,1750719600000,0.009063783341,target-1.5R,43,1.502243803779,0.005238353899,0.00523872946,0.010477083359,1.49176672042,BANANAS31,0.00531,2.7646844287789496,0.00525,0.0003530714285714291,breakout:support:fixed:1.5:score0:relvol-1-4,development
0Day,1750694400000,62.5745889019407,1750716000000,0.2323161,breakout,0.1941245,0.2896035,,1750770000000,0.28945869825,target-1.5R,15,1.503039935483,0.006831015174,0.006831390934,0.013662406108,1.489377529375,SEI,0.1951,1.6356296777993773,0.1933,0.016314285714285663,breakout:support:fixed:1.5:score0:relvol-1-4,development
1Day,1750723200000,72.49364186963805,1750744800000,3.6270126,breakout,3.1341505,,,1751954400000,3.3669157,time-14d,336,-0.520632444653,0.007095218216,0.007095088058,0.014190306274,-0.534822750928,PENDLE,3.1774,1.2841049787488454,3.1499,0.3620499999999999,breakout:sweep:time:14:score70:relvol-1-4,development
1Day,1750723200000,87.05643371528618,1750744800000,0.28064025,breakout,0.1923335,,,1751954400000,0.2504747,time-14d,336,-0.338592463204,0.00300721604,0.003007131391,0.006014347431,-0.344606810635,SEI,0.1951,3.3347052345290646,0.1933,0.016314285714285663,breakout:sweep:time:14:score70:relvol-1-4,development
1Day,1750723200000,78.38349250663347,1750802400000,0.2747373,breakout,0.2617248,,,1752012000000,0.287386235,time-14d,336,0.993659942363,0.021599367339,0.021599615754,0.043198983093,0.95046095927,TRX,0.26546,1.0656032068890728,0.26304,0.009809285714285684,breakout:sweep:time:14:score70:relvol-1-4,development
